fk_tempo,fk_regiao,fk_cultura,diagnostico_causa_risco,total_custeio_contratado,total_contratos,taxa_inadimplencia_referencia_bcb,taxa_selic_mensal
2022-11-01,16,8,Oscilações de Mercado / Custo de Insumos,23806615.71441876,130,2.21,1.02
2022-12-01,15,11,Oscilações de Mercado / Custo de Insumos,27148795.106680974,74,2.18,1.12
2023-01-01,4,9,Estiagem Severa (Quebra de Grãos / Soja),7062508.154392107,117,2.38,1.12
2023-01-01,9,4,Oscilações de Mercado / Custo de Insumos,14399680.383963402,168,2.38,1.12
2023-02-01,16,6,Oscilações de Mercado / Custo de Insumos,10420256.87074415,136,2.46,0.92
2023-03-01,1,11,Estiagem Severa (Quebra de Grãos / Soja),27250551.46389096,28,2.54,1.17
2023-03-01,14,1,Oscilações de Mercado / Custo de Insumos,18885629.032897472,84,2.54,1.17
2023-03-01,8,5,Oscilações de Mercado / Custo de Insumos,27198602.84518453,103,2.54,1.17
2023-04-01,8,5,Oscilações de Mercado / Custo de Insumos,18568077.73112714,43,2.9,0.92
2023-06-01,16,8,Oscilações de Mercado / Custo de Insumos,3063155.418146568,206,3.15,1.07
2023-07-01,3,1,Oscilações de Mercado / Custo de Insumos,26812092.786872655,138,3.34,1.07
2023-08-01,16,8,Oscilações de Mercado / Custo de Insumos,19645287.77388255,21,3.5,1.14
2023-08-01,13,13,Oscilações de Mercado / Custo de Insumos,22596088.879969526,151,3.5,1.14
2023-09-01,16,6,Oscilações de Mercado / Custo de Insumos,24405283.43163259,122,3.52,0.97
2023-09-01,9,4,Oscilações de Mercado / Custo de Insumos,17408669.078550667,111,3.52,0.97
2023-10-01,16,6,Oscilações de Mercado / Custo de Insumos,3632208.069587174,19,3.67,1
2023-10-01,14,1,Oscilações de Mercado / Custo de Insumos,12874454.770980166,204,3.67,1
2023-11-01,4,9,Estiagem Severa (Quebra de Grãos / Soja),15079166.913696645,30,3.75,0.92
2023-12-01,16,8,Oscilações de Mercado / Custo de Insumos,5829328.121302415,80,3.31,0.89
2023-12-01,10,11,Estiagem Severa (Quebra de Grãos / Soja),16813685.43798825,34,3.31,0.89
2024-02-01,16,6,Oscilações de Mercado / Custo de Insumos,22800272.331334326,195,3.56,0.8
2024-03-01,11,11,Oscilações de Mercado / Custo de Insumos,21122719.017825983,162,3.45,0.83
2024-03-01,14,1,Oscilações de Mercado / Custo de Insumos,21953646.4733591,150,3.45,0.83
2024-04-01,9,4,Oscilações de Mercado / Custo de Insumos,16414706.508390032,118,3.54,0.89
2024-05-01,15,3,Enchentes Históricas / Calamidade Hídrica,29177007.75929384,382,3.54,0.83
2024-06-01,16,8,Enchentes Históricas / Calamidade Hídrica,1937015.8748243137,178,3.36,0.79
2024-07-01,16,8,Enchentes Históricas / Calamidade Hídrica,23416294.546717625,202,3.2,0.91
2024-07-01,16,6,Enchentes Históricas / Calamidade Hídrica,18476055.057487838,63,3.2,0.91
2024-07-01,12,12,Oscilações de Mercado / Custo de Insumos,21070246.889973484,197,3.2,0.91
2024-07-01,1,11,Oscilações de Mercado / Custo de Insumos,11531256.449073799,160,3.2,0.91
2024-07-01,5,7,Oscilações de Mercado / Custo de Insumos,22384072.39370208,162,3.2,0.91
2024-07-01,8,5,Enchentes Históricas / Calamidade Hídrica,21377153.198841386,92,3.2,0.91
2024-07-01,9,2,Enchentes Históricas / Calamidade Hídrica,7116932.830462437,158,3.2,0.91
2024-07-01,9,4,Enchentes Históricas / Calamidade Hídrica,27466743.933887746,75,3.2,0.91
2024-08-01,3,1,Enchentes Históricas / Calamidade Hídrica,13245488.408517703,177,3.22,0.87
2024-09-01,15,3,Atraso de Transplante e Perda de Estufas,35459109.09061172,214,3.19,0.84
2024-10-01,13,13,Oscilações de Mercado / Custo de Insumos,4732721.287964094,182,3.14,0.93
2024-10-01,8,1,Oscilações de Mercado / Custo de Insumos,10451634.699633235,168,3.14,0.93
2024-11-01,4,9,Oscilações de Mercado / Custo de Insumos,12037083.179076666,111,3.09,0.79
2024-11-01,8,1,Oscilações de Mercado / Custo de Insumos,22583447.381482266,212,3.09,0.79
2024-12-01,2,11,Oscilações de Mercado / Custo de Insumos,6050515.231500959,73,2.77,0.93
2025-01-01,16,6,Oscilações de Mercado / Custo de Insumos,4759112.0603727475,35,3.12,1.01
2025-01-01,3,10,Oscilações de Mercado / Custo de Insumos,10050893.221659753,80,3.12,1.01
2025-01-01,9,2,Oscilações de Mercado / Custo de Insumos,19986745.025957573,81,3.12,1.01
2025-02-01,12,12,Oscilações de Mercado / Custo de Insumos,5175836.254406677,86,3.26,0.99
2025-02-01,2,11,Oscilações de Mercado / Custo de Insumos,2901046.4894908187,127,3.26,0.99
2025-04-01,15,3,Atraso de Transplante e Perda de Estufas,50188272.13483028,297,3.48,1.06
2025-04-01,3,10,Oscilações de Mercado / Custo de Insumos,21282160.603825867,105,3.48,1.06
2025-05-01,16,6,Oscilações de Mercado / Custo de Insumos,15869596.194805589,155,3.48,1.14
2025-05-01,5,7,Oscilações de Mercado / Custo de Insumos,14730920.404911108,53,3.48,1.14
2025-06-01,10,11,Oscilações de Mercado / Custo de Insumos,1855120.6912081453,105,3.51,1.1
2025-06-01,11,11,Oscilações de Mercado / Custo de Insumos,8525388.781723201,96,3.51,1.1
2025-06-01,5,7,Oscilações de Mercado / Custo de Insumos,18736992.361264702,119,3.51,1.1
2025-07-01,13,13,Oscilações de Mercado / Custo de Insumos,22717564.921580836,122,3.71,1.28
2025-08-01,16,6,Oscilações de Mercado / Custo de Insumos,18720546.520705886,216,3.78,1.16
2025-09-01,14,1,Oscilações de Mercado / Custo de Insumos,17008251.146034837,143,3.65,1.22
2025-10-01,13,13,Oscilações de Mercado / Custo de Insumos,4254217.422494847,62,3.72,1.28
2025-11-01,15,11,Oscilações de Mercado / Custo de Insumos,22932640.768948458,18,3.57,1.05
2025-12-01,6,8,Oscilações de Mercado / Custo de Insumos,12466190.015091443,18,3.49,1.22
2025-12-01,5,7,Oscilações de Mercado / Custo de Insumos,14916355.823444948,159,3.49,1.22
2026-01-01,9,4,Oscilações de Mercado / Custo de Insumos,21414505.13410644,119,3.76,1.16
2026-03-01,15,11,Oscilações de Mercado / Custo de Insumos,22283785.219637312,98,3.92,1.21
2026-03-01,11,11,Oscilações de Mercado / Custo de Insumos,3171701.528911777,119,3.92,1.21
2026-05-01,15,11,Oscilações de Mercado / Custo de Insumos,16684023.823252123,30,4.11,1.07
2026-07-01,16,6,Oscilações de Mercado / Custo de Insumos,27505965.772945736,201,4.19,1.22
2026-08-01,15,11,Oscilações de Mercado / Custo de Insumos,15284710.768581701,80,3.2,0.85
2026-09-01,4,9,Oscilações de Mercado / Custo de Insumos,9201396.92848873,129,3.2,0.85
2026-10-01,16,6,Oscilações de Mercado / Custo de Insumos,26192461.237194855,37,3.2,0.85
2026-10-01,11,11,Oscilações de Mercado / Custo de Insumos,20745960.77572292,115,3.2,0.85
2026-10-01,3,1,Oscilações de Mercado / Custo de Insumos,20908833.605105504,100,3.2,0.85
2026-11-01,16,6,Oscilações de Mercado / Custo de Insumos,6183818.164827782,46,3.2,0.85
2026-11-01,12,12,Oscilações de Mercado / Custo de Insumos,22255174.553863607,116,3.2,0.85
2026-12-01,15,3,Atraso de Transplante e Perda de Estufas,25763396.203162506,80,3.2,0.85
2026-12-01,7,1,Oscilações de Mercado / Custo de Insumos,25552191.919610664,142,3.2,0.85
2026-12-01,6,8,Oscilações de Mercado / Custo de Insumos,20236934.226281136,92,3.2,0.85
